TIPOLOGIA,ESSENZA,UBICAZIONE,LUOGO,CIRCOSCR,VIA,DISPOSIZ,POSIZ,ALTEZZA,DIAMFUSTO,NOTEGENER,TIPOFOGLIA
Albero,PINUS HALEPENSIS,PICCIANELLO,Aiuola,Spine Bianche,VIa Alessandro Manzoni,Gruppo,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PUNICA GRANATUM,AGNA 3,Aiuola,Agna,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PRUNUS SP.,AGNA 3,Aiuola,Agna,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,ND
Albero,AILANTHUS ALTISSIMA,AGNA 3,Aiuola,Agna,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Giardino,Agna,ND,Gruppo,Prato,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,AGNA 3,Giardino,Agna,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,FICUS CARICA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,QUERCUS ILEX,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Gruppo,Prato,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PRUNUS DULCIS,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola stradale,Olmi,Via La Martella,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,ZONA PAIP,Aiuola,San Giacomo,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola,San Giacomo,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,ZONA PAIP,Aiuola,San Giacomo,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,EUCALYPTUS SP,ZONA PAIP,Aiuola,San Giacomo,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CELTIS AUSTRALIS,ZONA PAIP,Aiuola,San Giacomo,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERATONIA SILIQUA,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,MELIA AZEDARACH,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Caduca
Albero,PRUNUS AVIUM,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,ZONA CENTRO,Aiuola,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,ZONA CENTRO,Aiuola,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,ZONA CENTRO,Aiuola,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,ZONA CENTRO,Aiuola,Centro,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERCIS SILIQUASTRUM,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Caduca
Albero,CHAMAEROPS HUMILIS,ZONA CENTRO,Aiuola spartitraffico,Centro,ND,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CEDRUS ATLANTICA,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,4) 16m = 23m,3) 50cm=100cm,ND,Sempreverde
Albero,WASHINGTONIA FILIFERA,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PLATANUS SP.,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,ROBINIA PSEUDOACACIA,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS SP.,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,PLATANUS SP.,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,ROBINIA PSEUDOACACIA,ZONA CENTRO,Piazza,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,2) 20cm=50cm,ND,Caduca
Albero,OLEA EUROPAEA,ZONA CENTRO,Aiuola,Centro,ND,Gruppo,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Sempreverde
Albero,LIQUIDAMBAR STYRACIFLUA,ZONA CENTRO,Aiuola,Centro,ND,Gruppo,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,NERIUM OLEANDER,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,AGNA,Via,Rione Pini,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA,Via,Rione Pini,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA,Via,Rione Pini,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA,Via,Rione Pini,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,AILANTHUS ALTISSIMA,AGNA,Via,Rione Pini,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,AILANTHUS ALTISSIMA,AGNA,Via,Rione Pini,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,AILANTHUS ALTISSIMA,AGNA,Via,Rione Pini,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,ROBINIA PSEUDOACACIA,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,QUERCUS ILEX,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,AGNA,Aiuola stradale,Rione Pini,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,ROBINIA PSEUDOACACIA,AGNA,Via,Cappuccini,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,TILIA CORDATA,AGNA,Via,Centro,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,TILIA CORDATA,AGNA,Via,Centro,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,TILIA CORDATA,AGNA,Via,Centro,ND,Isolato,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,TILIA CORDATA,AGNA,Via,Centro,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,TILIA CORDATA,AGNA,Via,Centro,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,TILIA CORDATA,AGNA,Via,Centro,ND,Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS PINEA,AGNA,Via,Centro,ND,Filare,Aiuola,4) 16m = 23m,3) 50cm=100cm,ND,Sempreverde
Albero,PINUS PINEA,AGNA,Via,Centro,ND,Filare,Aiuola,4) 16m = 23m,3) 50cm=100cm,ND,Sempreverde
Albero,PINUS PINEA,AGNA,Via,Centro,ND,Filare,Aiuola,4) 16m = 23m,3) 50cm=100cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Filare,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CERATONIA SILIQUA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CERATONIA SILIQUA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CASTANEA SATIVA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CASTANEA SATIVA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CASTANEA SATIVA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,"PRUNUS SERRULATA ""KANZAN""",AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,MESPILUS GERMANICA,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,"PRUNUS SERRULATA ""KANZAN""",AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,"PRUNUS SERRULATA ""KANZAN""",AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,LIGUSTRUM VULGARE,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,AGNA 3,Parco,Agna,Parco Agna (Via Montescaglioso),Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,MELIA AZEDARACH,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,MELIA AZEDARACH,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,2) 20cm=50cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,ZONA PAIP,Aiuola,Olmi,ND,Filare,Aiuola,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,OLEA EUROPAEA,ZONA PAIP,Giardino,Olmi,Agoragri,Gruppo,Aiuola,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,1) <= 6m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS SP.,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,3) 50cm=100cm,ND,ND
Albero,PLATANUS SP.,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,PLATANUS SP.,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,ND
Albero,PLATANUS SP.,ZONA CENTRO,Via,Centro,ND,Gruppo,Tornello con cordolo,2) 6m = 12m,2) 20cm=50cm,ND,ND
